DateBag,Site,ID,Week,Station,TreatmentNr,DateSorting,SorterID,SpeciesTreatmentNr,Species,NbSeedStart,SeedsCount,DamagedSeedsCount,SignsPredation,Notes,SeedDebrisWeight
2025-09-17,VOR,EP,3,2,2,2025-11-19,RK,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,VOR,EP,3,2,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,2,2,2025-11-19,RK,1,Picea abies,120,118,0,NA,NA,NA
2025-09-17,VOR,EP,3,1,2,2025-11-19,RK,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,1,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,1,2,2025-11-19,RK,1,Picea abies,120,118,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,2,2025-11-19,RK,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,2,2025-11-19,RK,1,Picea abies,120,122,1,Hole,NA,NA
2025-09-17,VOR,EP,3,6,2,2025-11-19,RK,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,6,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,6,2,2025-11-19,RK,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,5,2,2025-11-19,RK,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,5,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,5,2,2025-11-19,RK,1,Picea abies,120,119,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,2,2025-11-19,RK,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,2,2025-11-19,RK,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,2,2025-11-19,RK,1,Picea abies,120,138,0,NA,NA,NA
2025-08-13,SCH,EP,2,4,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,4,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,4,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-13,SCH,EP,2,2,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,2,1,2025-08-22,EP,3,Abies alba,25,25,1,Hole,NA,NA
2025-08-13,SCH,EP,2,2,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,1 seed with a cracked coat,NA
2025-08-13,SCH,EP,2,5,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,5,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,5,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-13,SCH,EP,2,9,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,9,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,9,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,plus 2 external seeds burned/rotten,NA
2025-08-13,SCH,EP,2,3,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,3,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,3,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-13,SCH,EP,2,8,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,8,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,8,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-13,SCH,EP,2,10,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,10,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,10,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,2 seeds with cracked coats,NA
2025-08-13,SCH,EP,2,1,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-13,SCH,EP,2,1,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,1,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-20,SCH,EP,3,7,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,7,1,2025-08-22,EP,3,Abies alba,25,25,1,Hole,NA,NA
2025-08-20,SCH,EP,3,7,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,1,Crack,1 seed with a cracked coat,NA
2025-08-20,SCH,EP,3,9,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,9,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,9,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-20,SCH,EP,3,6,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,6,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,6,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,1 seed with a cracked coat,NA
2025-08-20,SCH,EP,3,8,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,8,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,8,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-20,SCH,EP,3,2,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,2,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,2,1,2025-08-22,EP,3,Acer pseudoplatanus,9,35,0,NA,human error,NA
2025-08-20,SCH,EP,3,10,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,10,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,10,1,2025-08-22,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-20,SCH,EP,3,1,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,1,1,2025-08-22,EP,3,Abies alba,25,25,1,Crack,NA,NA
2025-08-20,SCH,EP,3,1,1,2025-08-22,EP,3,Acer pseudoplatanus,9,35,0,NA,human error,NA
2025-08-20,SCH,EP,3,5,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,5,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,5,1,2025-08-22,EP,3,Acer pseudoplatanus,9,35,0,NA,human error,NA
2025-08-20,SCH,EP,3,4,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,4,1,2025-08-22,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-20,SCH,EP,3,4,1,2025-08-22,EP,3,Acer pseudoplatanus,9,35,0,NA,NA,NA
2025-08-20,SCH,EP,3,3,1,2025-08-22,EP,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-20,SCH,EP,3,3,1,2025-08-22,EP,3,Abies alba,25,26,0,NA,human error,NA
2025-08-20,SCH,EP,3,3,1,2025-08-22,EP,3,Acer pseudoplatanus,9,35,0,NA,human error,NA
2025-08-21,NEU,EP,3,1,1,2025-10-13,CT,2,Acer pseudoplatanus,9,2,0,NA,NA,0.23665
2025-08-21,NEU,EP,3,1,1,2025-10-13,CT,2,Fagus sylvatica,5,0,0,NA,NA,0.09979
2025-08-21,NEU,EP,3,1,1,2025-10-13,CT,2,Tilia cordata,35,12,12,Hole and Crack,NA,0.319
2025-08-06,SCH,EP,1,6,1,2025-08-11,CT,3,Abies alba,25,25,1,Hole,NA,NA
2025-08-06,SCH,EP,1,6,1,2025-08-11,CT,3,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-06,SCH,EP,1,6,1,2025-08-11,CT,3,Acer pseudoplatanus,9,8,1,Hole,NA,NA
2025-08-13,SCH,EP,2,1,2,2025-08-20,EP,3,Abies alba,25,25,0,NA,NA,NA
2025-08-13,SCH,EP,2,1,2,2025-08-20,EP,3,Fagus sylvatica,5,5,2,Crack,NA,NA
2025-08-13,SCH,EP,2,1,2,2025-08-20,EP,3,Acer pseudoplatanus,9,9,0,NA,NA,NA
