DateBag;Site;ID;Week;Station;TreatmentNr;DateSorting;SorterID;SpeciesTreatmentNr;Species;NbSeedStart;SeedsCount;DamagedSeedsCount;SignsPredation;Notes;
05.09.2024;NEU;MD&SG;3;2;2;25.09.2024;JK;2;Fagus sylvatica;5;5;2;Hole;;
05.09.2024;NEU;MD&SG;3;2;2;25.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
21.09.2024;NEU;MD;1;3;1;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;3;1;21.09.2024;CW;2;Acer pseudoplatanus;9;9;;;;
21.09.2024;NEU;MD;1;3;1;21.09.2024;CW;2;Tillia cordata;35;35;;;;
21.09.2024;NEU;MD;1;3;2;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;3;2;21.09.2024;CW;2;Acer pseudoplatanus;9;9;;;;
21.09.2024;NEU;MD;1;3;2;21.09.2024;CW;2;Tillia cordata;35;35;4;Crack;;
29.08.1924;NEU;MD&SG;2;3;2;24.09.1924;FL;2;Fagus sylvatica;5;5;;;;
29.08.1924;NEU;MD&SG;2;3;2;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;3;2;24.09.1924;FL;2;Tillia cordata;35;35;1;Crack;;
29.08.1924;NEU;MD&SG;2;3;1;24.09.1924;FL;2;Fagus sylvatica;5;5;;;;
29.08.1924;NEU;MD&SG;2;3;1;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;3;1;24.09.1924;FL;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;EP;3;3;2;25.09.2024;JK;2;Tillia cordata;35;35;2;Crack;;
05.09.2024;NEU;EP;3;3;2;25.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;EP;3;3;2;25.09.2024;JK;2;Acer pseudoplatanus;9;9;1;Hole and Crack;in my opinion this could actually be a predation;
05.09.2024;NEU;EP;3;3;1;25.09.2024;JK;2;Tillia cordata;35;31;1;Hole;;
05.09.2024;NEU;EP;3;3;1;26.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;EP;3;3;1;26.09.2024;JK;2;Acer pseudoplatanus;9;0;;;;
21.09.2024;NEU;MD;1;4;1;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;4;1;21.09.2024;CW;2;Acer pseudoplatanus;9;9;1;Crack;;
21.09.2024;NEU;MD;1;4;1;21.09.2024;CW;2;Tillia cordata;35;35;;;;
21.09.2024;NEU;MD;1;4;2;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;4;2;21.09.2024;CW;2;Acer pseudoplatanus;9;9;;;;
21.09.2024;NEU;MD;1;4;2;21.09.2024;CW;2;Tillia cordata;35;35;2;Crack;;
29.08.1924;NEU;MD&SG;2;4;1;24.09.1924;FL;2;Fagus sylvatica;5;5;1;Hole;;
29.08.1924;NEU;MD&SG;2;4;1;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;4;1;24.09.1924;FL;2;Tillia cordata;35;35;1;Crack;;
29.08.1924;NEU;MD&SG;2;4;2;24.09.1924;FL;2;Fagus sylvatica;5;5;;;;
29.08.1924;NEU;MD&SG;2;4;2;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;4;2;24.09.1924;FL;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;EP;3;4;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;EP;3;4;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;EP;3;4;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;MD&SG;3;4;1;25.09.2024;JK;2;Tillia cordata;35;35;2;Crack;ID=MD&SG&EP;
05.09.2024;NEU;MD&SG;3;4;1;25.09.2024;JK;2;Fagus sylvatica;5;1;;;;
05.09.2024;NEU;MD&SG;3;4;1;25.09.2024;JK;2;Acer pseudoplatanus;9;6;;;;
21.09.2024;NEU;MD;1;5;1;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;5;1;21.09.2024;CW;2;Acer pseudoplatanus;9;9;;;;
21.09.2024;NEU;MD;1;5;1;21.09.2024;CW;2;Tillia cordata;35;35;1;Crack;;
21.09.2024;NEU;MD;1;5;2;21.09.2024;CW;2;Fagus sylvatica;5;5;;;;
21.09.2024;NEU;MD;1;5;2;21.09.2024;CW;2;Acer pseudoplatanus;9;10;1;Crack;1 extra seed;
21.09.2024;NEU;MD;1;5;2;21.09.2024;CW;2;Tillia cordata;35;35;;;;
29.08.1924;NEU;MD&SG;2;5;2;24.09.1924;FL;2;Fagus sylvatica;5;5;;;;
29.08.1924;NEU;MD&SG;2;5;2;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;5;2;24.09.1924;FL;2;Tillia cordata;35;35;1;Crack;;
29.08.1924;NEU;MD&SG;2;5;1;24.09.1924;FL;2;Fagus sylvatica;5;5;;;;
29.08.1924;NEU;MD&SG;2;5;1;24.09.1924;FL;2;Acer pseudoplatanus;9;9;;;;
29.08.1924;NEU;MD&SG;2;5;1;24.09.1924;FL;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;EP;3;5;1;25.09.2024;JK;2;Tillia cordata;35;0;;;;
05.09.2024;NEU;EP;3;5;1;25.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;EP;3;5;1;25.09.2024;JK;2;Acer pseudoplatanus;9;0;;;;
05.09.2024;NEU;MD&SG;3;5;2;25.09.2024;JK;2;Tillia cordata;35;35;;;plastic particle inside the box;
05.09.2024;NEU;MD&SG;3;5;2;25.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;MD&SG;3;5;2;25.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;MD;1;6;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
22.08.2024;NEU;MD;1;6;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;MD;1;6;1;24.09.2024;JK;2;Acer pseudoplatanus;9;10;;;more seeds;
22.08.2024;NEU;EP;1;6;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
22.08.2024;NEU;EP;1;6;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;6;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;6;1;24.09.2024;JK;2;Tillia cordata;35;0;;;this bag was maybe already processed before;
29.08.2024;NEU;MD&SG;2;6;1;24.09.2024;JK;2;Fagus sylvatica;5;0;;;;
29.08.2024;NEU;MD&SG;2;6;1;24.09.2024;JK;2;Acer pseudoplatanus;9;0;;;;
29.08.2024;NEU;MD&SG;2;6;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;6;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;6;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;8;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;8;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;8;1;24.09.2024;JK;2;Acer pseudoplatanus;9;10;;;more seeds;
05.09.2024;NEU;EP;3;6;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;EP;3;6;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;EP;3;6;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;EP;3;6;1;25.09.2024;JK;2;Tillia cordata;35;0;;;;
05.09.2024;NEU;EP;3;6;1;25.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;EP;3;6;1;25.09.2024;JK;2;Acer pseudoplatanus;9;0;;;;
22.08.2024;NEU;EP;1;7;2;24.09.2024;JK;2;Tillia cordata;35;35;1;Crack;;
22.08.2024;NEU;EP;1;7;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;7;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;7;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
22.08.2024;NEU;EP;1;7;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;7;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;7;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;7;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;7;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;7;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;7;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;7;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;MD&SG;3;7;1;25.09.2024;JK;2;Tillia cordata;35;0;;;ID=MD&SG&EP;
05.09.2024;NEU;MD&SG;3;7;1;25.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;MD&SG;3;7;1;25.09.2024;JK;2;Acer pseudoplatanus;9;0;;;;
05.09.2024;NEU;MD&SG;3;7;2;25.09.2024;JK;2;Tillia cordata;35;35;2;Crack;ID=MD&SG&EP;
05.09.2024;NEU;MD&SG;3;7;2;25.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;MD&SG;3;7;2;25.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;8;1;24.09.2024;JK;2;Tillia cordata;35;35;1;Crack;;
22.08.2024;NEU;EP;1;8;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;8;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;8;2;24.09.2024;JK;2;Tillia cordata;35;35;1;;;
22.08.2024;NEU;EP;1;8;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;8;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;8;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;8;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;8;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;EP;3;8;2;24.09.2024;JK;2;Tillia cordata;35;35;1;Crack;;
05.09.2024;NEU;EP;3;8;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;EP;3;8;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;EP;3;8;1;25.09.2024;JK;2;Tillia cordata;35;35;2;Crack;;
05.09.2024;NEU;EP;3;8;1;25.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;EP;3;8;1;25.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;9;2;24.09.2024;JK;2;Tillia cordata;35;35;2;Crack;;
22.08.2024;NEU;EP;1;9;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;9;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;9;1;24.09.2024;JK;2;Tillia cordata;35;35;2;Crack;;
22.08.2024;NEU;EP;1;9;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;9;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;9;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;9;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;9;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;1;Hole;;
29.08.2024;NEU;MD&SG;2;9;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;9;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;9;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;MD;3;9;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
05.09.2024;NEU;MD;3;9;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;MD;3;9;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
05.09.2024;NEU;SG;3;9;1;24.09.2024;JK;2;Tillia cordata;35;4;2;Hole;;
05.09.2024;NEU;SG;3;9;1;24.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;SG;3;9;1;24.09.2024;JK;2;Acer pseudoplatanus;9;2;;;;
22.08.2024;NEU;;1;10;2;24.09.2024;JK;2;Tillia cordata;35;35;1;Crack;ID NOT WRITTEN ON THE BAG;
22.08.2024;NEU;EP;1;10;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;10;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
22.08.2024;NEU;EP;1;10;1;24.09.2024;JK;2;Tillia cordata;35;36;;;36 seeds of tillia;
22.08.2024;NEU;EP;1;10;1;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
22.08.2024;NEU;EP;1;10;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;10;1;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;10;1;24.09.2024;JK;2;Fagus sylvatica;5;6;;;more seeds;
29.08.2024;NEU;MD&SG;2;10;1;24.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
29.08.2024;NEU;MD&SG;2;10;2;24.09.2024;JK;2;Tillia cordata;35;35;;;;
29.08.2024;NEU;MD&SG;2;10;2;24.09.2024;JK;2;Fagus sylvatica;5;5;;;;
29.08.2024;NEU;MD&SG;2;10;2;24.09.2024;JK;2;Acer pseudoplatanus;9;9;19;;more seeds;
05.09.2024;NEU;EP;3;10;1;25.09.2024;JK;2;Tillia cordata;35;10;2;Hole;;
05.09.2024;NEU;EP;3;10;1;25.09.2024;JK;2;Fagus sylvatica;5;0;;;;
05.09.2024;NEU;EP;3;10;1;25.09.2024;JK;2;Acer pseudoplatanus;9;4;2;Crack;;
05.09.2024;NEU;MD;3;10;2;25.09.2024;JK;2;Tillia cordata;35;35;1;Crack;;
05.09.2024;NEU;MD;3;10;2;25.09.2024;JK;2;Fagus sylvatica;5;5;;;;
05.09.2024;NEU;MD;3;10;2;25.09.2024;JK;2;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;1;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;1;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;1;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;1;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;1;2;22.10.2024;CW;;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;1;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;2;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;2;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;2;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;2;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;2;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;2;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;3;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;3;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;3;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;3;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;3;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;3;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;4;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;4;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;4;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;4;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;4;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;4;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;5;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;5;1;22.10.2024;CW;3;Fagus sylvatica;5;0;;;;
18.09.2024;SCH;;1;5;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;2;Crack;;
18.09.2024;SCH;;1;5;2;22.10.2024;CW;3;Abies alba;25;17;;;;
18.09.2024;SCH;;1;5;2;22.10.2024;CW;3;Fagus sylvatica;5;3;;;;
18.09.2024;SCH;;1;5;2;22.10.2024;CW;3;Acer pseudoplatanus;9;5;;;;
18.09.2024;SCH;;1;6;1;22.10.2024;CW;3;Abies alba;25;25;1;Hole;3 ants;
18.09.2024;SCH;;1;6;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;6;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;1;Crack;;
18.09.2024;SCH;;1;6;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;6;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;6;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;2;Crack;;
18.09.2024;SCH;;1;7;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;7;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;7;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;1;Crack;;
18.09.2024;SCH;;1;7;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;7;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;7;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;1;Crack;;
18.09.2024;SCH;;1;8;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;8;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;8;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;8;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;8;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;8;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;9;1;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;9;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;9;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;9;2;22.10.2024;CW;3;Abies alba;25;25;;;;
18.09.2024;SCH;;1;9;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;9;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;10;1;22.10.2024;CW;3;Abies alba;25;25;;;1 spider;
18.09.2024;SCH;;1;10;1;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;10;1;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
18.09.2024;SCH;;1;10;2;22.10.2024;CW;3;Abies alba;25;25;;;1 worm;
18.09.2024;SCH;;1;10;2;22.10.2024;CW;3;Fagus sylvatica;5;5;;;;
18.09.2024;SCH;;1;10;2;22.10.2024;CW;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;1;1;26.09.2024;JK;3;Abies alba;25;25;;;ID=MD&JK for all SCH bags;
25.09.2024;SCH;MD;2;1;1;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;1;1;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;1;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;1;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;1;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;1;Crack;;
25.09.2024;SCH;MD;2;2;1;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;2;1;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;2;1;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;2;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;2;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;2;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;3;1;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;3;1;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;3;1;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;3;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;3;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;3;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;4;1;26.09.2024;JK;3;Abies alba;25;2;;;;
25.09.2024;SCH;MD;2;4;1;26.09.2024;JK;3;Fagus sylvatica;5;0;;;;
25.09.2024;SCH;MD;2;4;1;26.09.2024;JK;3;Acer pseudoplatanus;9;3;;;;
25.09.2024;SCH;MD;2;4;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;4;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;4;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;5;1;26.09.2024;JK;3;Abies alba;25;0;;;;
25.09.2024;SCH;MD;2;5;1;26.09.2024;JK;3;Fagus sylvatica;5;0;;;;
25.09.2024;SCH;MD;2;5;1;26.09.2024;JK;3;Acer pseudoplatanus;9;1;;;;
25.09.2024;SCH;MD;2;5;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;5;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;5;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;2;Crack;;
25.09.2024;SCH;MD;2;6;1;26.09.2024;JK;3;Abies alba;25;8;;;;
25.09.2024;SCH;MD;2;6;1;26.09.2024;JK;3;Fagus sylvatica;5;0;;;;
25.09.2024;SCH;MD;2;6;1;26.09.2024;JK;3;Acer pseudoplatanus;9;2;;;;
25.09.2024;SCH;MD;2;6;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;6;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;6;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;1;Crack;;
25.09.2024;SCH;MD;2;7;1;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;7;1;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;7;1;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;7;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;7;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;7;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;8;1;26.09.2024;JK;3;Abies alba;25;0;;;;
25.09.2024;SCH;MD;2;8;1;26.09.2024;JK;3;Fagus sylvatica;5;0;;;;
25.09.2024;SCH;MD;2;8;1;26.09.2024;JK;3;Acer pseudoplatanus;9;0;;;;
25.09.2024;SCH;MD;2;8;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;8;2;26.09.2024;JK;3;Fagus sylvatica;5;6;2;Crack;more seeds, one that is extra looks different, like it would be brought inside;
25.09.2024;SCH;MD;2;8;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;1;Crack;;
25.09.2024;SCH;MD;2;9;1;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;9;1;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;9;1;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;9;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;9;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;9;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;;;;
25.09.2024;SCH;MD;2;10;1;26.09.2024;JK;3;Abies alba;25;0;;;;
25.09.2024;SCH;MD;2;10;1;26.09.2024;JK;3;Fagus sylvatica;5;0;;;;
25.09.2024;SCH;MD;2;10;1;26.09.2024;JK;3;Acer pseudoplatanus;9;0;;;;
25.09.2024;SCH;MD;2;10;2;26.09.2024;JK;3;Abies alba;25;25;;;;
25.09.2024;SCH;MD;2;10;2;26.09.2024;JK;3;Fagus sylvatica;5;5;;;;
25.09.2024;SCH;MD;2;10;2;26.09.2024;JK;3;Acer pseudoplatanus;9;9;2;Crack;;
02.10.2024;SCH;OL&JN&SG;3;1;2;03.03.2025;CT;3;Abies alba;25;24;0;;;
02.10.2024;SCH;OL&JN&SG;3;1;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;1;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;1;1;03.03.2025;CT;3;Abies alba;25;25;1;Hole;;
02.10.2024;SCH;OL&JN&SG;3;1;1;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
