Year;Season;Site;Station;Species;Filled_seeds;Unfilled_seeds;Half_seeds;Cones;Cones_filled_seeds;Cones_unfilled_seeds;Notes;Sorter;Error_check;Sorter2
2022;Fall;BET;5;Acer pseudoplatanus;1;0;0;0;0;0;;LW;1;
2022;Fall;BET;5;Thuja sp.;0;1;0;0;0;0;Thuja here? Sorted by PJ on 15/3/23;LW;1;
2022;Fall;BET;6;Picea abies;1;0;0;0;0;0;;LW;1;
2022;Fall;CEL;6;Pinus cembra;0;0;0;3;203;6;unfilled seeds very small, possibly just underdevelopped. These cones were found next to trap, not on it (maybe bounced off);LW;212;
2022;Fall;CEL ;6;Larix decidua;2;0;0;0;0;0;;LW;2;
2022;Fall;CEL;5;Larix decidua;1;0;0;0;0;0;;LW;1;
2022;Fall;CEL;7;Larix decidua;1;2;0;0;0;0;;LW;3;
2022;Fall;NEU;5;Betula pendula;4;0;0;0;0;0;Cannot tell if filled/unfilled;LS;4;
2022;Fall;NEU;5;Fagus sylvatica;0;0;0;4;0;0;2x aborted seeds from fem. Repr. str. ;LS;4;
2022;Fall;NEU;5;Acer pseudoplatanus;1;0;0;0;0;0;;LS;1;
2022;Fall;NEU;6;Fraxinus excelsior;0;2;0;0;0;0;;LS;2;
2022;Fall;NEU;6;Acer pseudoplatanus;14;15;0;0;0;0;13 of unfilled are aborted;LS;29;
2022;Fall;NEU;6;Tilia platyphyllos;5;9;0;0;0;0;9 unfilled are aborted ;LS;14;
2022;Fall;NAT;1;Pinus mugo;9;2;8;1;1;0;the half seeds were niCELy split in half, so in total 6 unfilled seeds;LS;21;
2022;Fall;NAT;2;Pinus mugo;6;1;4;0;0;0;so in total 3 unfilled seeds;LS;11;
2022;Fall;NAT;3;Pinus mugo;13;1;6;0;0;0;so in total 4 unfilled seeds;LS;20;
2022;Fall;NAT;4;Pinus mugo;10;3;0;0;0;0;pieced together it seems like 3 individual unfilled seeds;LS;13;
2022;Fall;NAT;5;Pinus mugo;8;1;0;0;0;0;;LS;9;
2022;Fall;NAT;6;Pinus mugo;7;3;8;0;0;0;;LS;18;
2022;Fall;NAT ;6;Unknown;1;0;0;0;0;0;Blueberry?;LS;1;
2022;Fall;NAT ;7;Pinus mugo;10;1;4;0;0;0;so 3 unfilled seeds;LS;15;
2022;Fall;NAT;7;Juniperus communis;1;0;0;0;0;0;;LS;1;
2022;Fall;NAT;8;Pinus mugo;11;0;3;0;0;0;3 halves, 2 look like they fit together, one half left.;LS;14;
2022;Fall;NAT;9;Pinus mugo;9;0;21;0;0;0;so in total 11 unfilled?;LS;30;
2022;Fall;NAT;10;Pinus mugo;9;3;5;0;0;0;so in total 6 unfilled?;LS;17;
2022;Fall;VOR;1;Abies alba;2;2;0;0;0;0;2 unfilled are aborted seeds;LS;4;
2022;Fall;VOR;3;Abies alba;2;3;1;0;0;0;the half seed could also just be counted as 1 unfilled, 3 unfilled are aborted seeds;LS;6;
2022;Fall;VOR ;3;Picea abies;2;2;0;0;0;0;;LS;4;
2022;Fall;VOR;3;Larix decidua;2;0;0;0;0;0;;LS;2;
2022;Fall;NEU;10;Fagus sylvatica;0;20;0;10;0;0;7 unfilled are aborted seeds;LS;30;
2022;Fall;NEU;10;Tilia platyphyllos;1;0;0;0;0;0;;LS;1;
2022;Fall;CEL;9;Pinus cembra;0;1;0;1;111;0;The one unfilled consists of 2x 1/3;LS;113;
2022;Fall;CEL;9;Pinus cembra;0;0;0;2;136;0;"Cones that lay beside trap; possibly bounced off it. ";LS;138;
2022;Fall;BET;10;Acer pseudoplatanus;5;0;0;0;0;0;;LS;5;
2022;Fall;NEU;9;Fagus sylvatica;0;2;0;2;0;1;;LS;5;
2022;Fall;VOR;6;Abies alba;1;1;0;0;0;0;Unfilled one  = underdevelopped;JZ;2;
2022;Fall;VOR;6;Fagus sylvatica;1;2;0;1;0;0;1 of the 2 unfilled seeds was intact but had a tiny embryo;JZ;4;
2022;Fall;VOR;7;Abies alba;5;0;0;0;0;0;;JZ;5;
2022;Fall;VOR;10;Abies alba;5;0;0;0;0;0;;JZ;5;
2022;Fall;VOR;10;Picea abies;1;0;0;0;0;0;;JZ;1;
2022;Fall;VOR;10;unknown;1;0;0;0;0;0;VOR T10 has 1 unknown seed. ;JZ;1;
2022;Fall;NEU;8;Fagus sylvatica;0;4;0;2;0;0;1 cone small. 2 of unfilled small inside but intact;JZ;6;
2022;Fall;VOR;8;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;VOR;8;Picea abies;1;0;0;0;0;0;;JZ;1;
2022;Fall;VOR;8;Abies alba;4;5;0;0;0;0;;JZ;9;
2022;Fall;BEA;6;Picea abies;1;0;0;0;0;0;;JZ;1;
2022;Fall;VOR;5;Abies alba ;1;1;0;0;0;0;;JZ;2;
2022;Fall;VOR;5;Picea abies;1;1;0;0;0;0;;JZ;2;
2022;Fall;BEA;4;Picea abies;1;0;0;0;0;0;;JZ;1;
2022;Fall;VOR;4;Abies alba;2;4;0;0;0;0;;JZ;6;
2022;Fall;BEA;1;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;BEA;1;Picea abies;1;0;0;0;0;0;;JZ;1;
2022;Fall;BEA;2;Picea abies;3;0;0;0;0;0;;JZ;3;
2022;Fall;BEA;2;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;SCH;2;Acer pseudoplatanus;9;5;0;0;0;0;;JZ;14;
2022;Fall;SCH;2;Fagus sylvatica;0;5;0;0;0;0;;JZ;5;
2022;Fall;SCH;1;Acer platanoides;0;2;0;0;0;0;;JZ;2;
2022;Fall;SCH;1;Acer pseudoplatanus;3;5;0;0;0;0;;JZ;8;
2022;Fall;SCH;1;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;SCH;3;Acer pseudoplatanus;1;0;0;0;0;0;;JZ;1;
2022;Fall;SCH;6;Acer pseudoplatanus;4;2;0;0;0;0;;JZ;6;
2022;Fall;SCH;6;Acer platanoides;0;1;0;0;0;0;;JZ;1;
2022;Fall;SCH;7;Abies alba;1;0;0;0;0;0;;JZ;1;
2022;Fall;SCH;7;Acer pseudoplatanus;4;5;0;0;0;0;;JZ;9;
2022;Fall;SCH;7;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;SCH;10;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;SCH;10;Fagus sylvatica;0;1;0;0;0;0;;JZ;1;
2022;Fall;SCH;10;Acer pseudoplatanus;0;1;0;0;0;0;;JZ;1;
2022;Fall;SCH;5;Fagus sylvatica;0;0;0;1;0;0;;JZ;1;
2022;Fall;SCH;5;Acer pseudoplatanus;0;4;0;0;0;0;;JZ;4;
2022;Fall;SCH;9;Acer pseudoplatanus;4;4;0;0;0;0;;JZ;8;
2022;Fall;SCH;9;Abies alba;1;0;0;0;0;0;;JZ;1;
2022;Fall;SCH;9;Betula pendula;0;1;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;SCH;4;Acer pseudoplatanus;2;5;0;0;0;0;;JZ;7;
2022;Fall;SCH;4;Fagus sylvatica;0;1;0;0;0;0;;JZ;1;
2022;Fall;SCH;8;Acer pseudoplatanus;4;3;0;0;0;0;;JZ;7;
2022;Fall;SCH;8;Abies alba;0;1;0;0;0;0;;JZ;1;
2022;Fall;SCH;8;Fraxinus excelsior;0;2;0;0;0;0;;JZ;2;
2022;Fall;BET;7;Picea abies;0;2;0;0;0;0;;JZ;2;
2022;Fall;CEL;1;Larix decidua;4;0;5;1;0;0;;JZ;10;
2022;Fall;CEL ;1;Umbellif. ;79;60;0;0;0;0;Umbelliferous plant;JZ;139;
2022;Fall;CEL ;2;Larix decidua;7;4;0;0;0;0;;JZ;11;
2022;Fall;CEL;3;Larix decidua;1;0;0;0;0;0;;JZ;1;
2022;Fall;CEL ;3;Pinus cembra;0;1;0;0;0;0;;JZ;1;
2022;Fall;CEL;10;Pinus cembra;0;8;0;0;0;0;;JZ;8;
2022;Fall;CEL ;8;Larix decidua;6;3;0;0;0;0;;JZ;9;
2022;Fall;CEL;8;Betula pendula;1;0;0;0;0;0;Unsure if filled or not;JZ;1;
2022;Fall;NEU;8;Acer pseudoplatanus;1;0;0;0;0;0;;JZ;1;
2022;Fall;NEU;7;Fraxinus excelsior;0;6;0;0;0;0;5x with very tiny embro;JZ;6;
2022;Fall;NEU;7;Acer pseudoplatanus;2;10;0;0;0;0;;JZ;12;
2022;Fall;NEU;1;Acer pseudoplatanus;2;5;0;0;0;0;;JZ;7;
2022;Fall;NEU;1;Fagus sylvatica;0;8;0;4;0;1;;JZ;13;
2022;Fall;NEU;2;Acer pseudoplatanus;1;1;0;0;0;0;;JZ;2;
2022;Fall;NEU;2;Tilia platyphyllos;1;0;0;0;0;0;;JZ;1;
2022;Fall;NEU;2;Fagus sylvatica;1;29;0;22;0;3;;JZ;55;
2022;Fall;NEU;3;Tilia platyphyllos;9;30;0;0;0;0;the 30 unfilled seeds are aborted;JZ;39;
2022;Fall;NEU;3;Fagus sylvatica;0;1;0;1;0;2;;JZ;4;
2022;Fall;NEU;3;Betula pendula;0;1;0;0;0;0;;JZ;1;
2022;Fall;NEU;3;Acer pseudoplatanus;4;0;0;0;0;0;;JZ;4;
